Order Date,Segment,Market,Sales,Profit
22-10-2014,Consumer,APAC,291.456,58.266
14-10-2011,Corporate,APAC,385.2,107.82
03-11-2011,Consumer,APAC,244.2069,-116.3031
14-03-2012,Corporate,APAC,263.73,42.18
21-12-2011,Consumer,US,572.16,35.76
31-12-2014,Corporate,EU,245.16,90.66
14-08-2013,Consumer,EU,57.06,4.5
05-05-2014,Corporate,US,183.96,20.6955
21-01-2014,Corporate,EMEA,108.6,35.82
13-11-2014,Consumer,LATAM,151.01892,-83.86108
30-08-2014,Consumer,LATAM,142.68,32.76
20-09-2013,Consumer,EU,117.525,-77.625
11-05-2012,Corporate,APAC,289.8,20.25
04-12-2013,Corporate,EMEA,136.59,38.22
21-10-2014,Consumer,LATAM,99.3,15.8
19-12-2011,Home Office,LATAM,304.2,85.08
05-06-2014,Home Office,APAC,356.508,-231.732
30-01-2011,Consumer,Africa,191.034,-382.086
08-12-2014,Consumer,Africa,201.312,-301.968
01-10-2014,Home Office,LATAM,350.37784,37.89784
15-12-2014,Consumer,EU,115.02,0
09-08-2012,Consumer,APAC,94.5,40.59
30-04-2014,Consumer,EU,143.475,-123.525
29-03-2014,Home Office,EU,193.32,-166.32
25-03-2014,Corporate,US,221.92,106.5216
06-02-2013,Corporate,US,132.224,-18.1808
12-05-2011,Corporate,EMEA,232.2,-448.92
08-12-2014,Consumer,EU,244.728,-2.832
23-12-2011,Consumer,EU,117.03,-60.87
22-06-2012,Consumer,APAC,224.82,6.72
24-09-2011,Corporate,APAC,198.84,63.6
15-11-2013,Consumer,Africa,80.46,10.44
11-06-2013,Consumer,LATAM,127.28,6.36
03-01-2012,Home Office,LATAM,116.22,40.62
06-06-2012,Consumer,EU,151.56,43.92
03-10-2014,Consumer,US,157.74,56.7864
22-12-2014,Consumer,US,71,27.69
06-02-2014,Corporate,LATAM,164.2,82.1
19-03-2012,Home Office,LATAM,268.512,-3.408
15-11-2014,Consumer,EU,133.02,38.52
22-12-2011,Consumer,APAC,121.2,42.24
21-10-2014,Corporate,US,284.364,-75.8304
22-11-2014,Corporate,Africa,108.84,10.8
15-09-2014,Consumer,LATAM,162.84,-54.36
22-02-2012,Consumer,EU,204.96,92.19
06-03-2012,Consumer,APAC,141.912,-7.938
09-08-2013,Corporate,Africa,127.44,9.9
15-08-2014,Consumer,EMEA,119.052,-45.648
10-10-2014,Corporate,LATAM,224.98,29.12
22-04-2014,Home Office,LATAM,115.02,8.04
10-12-2012,Corporate,EU,141.288,-56.592
12-01-2012,Consumer,APAC,161.109,-27.291
15-05-2012,Home Office,APAC,292.2,119.76
20-12-2011,Corporate,APAC,331.8,69.66
18-03-2014,Corporate,LATAM,363.68,18.16
21-04-2011,Consumer,LATAM,89.24,38.36
03-12-2014,Consumer,EU,238.2,116.7
17-10-2014,Consumer,Africa,110.16,39.6
21-01-2011,Consumer,LATAM,182.32,16.4
24-10-2011,Home Office,EU,144,64.8
16-07-2014,Consumer,LATAM,718.97916,99.35916
20-02-2013,Home Office,EU,428.544,-225.216
22-08-2014,Corporate,APAC,135.84,28.32
04-10-2012,Corporate,EMEA,226.608,-322.932
13-08-2012,Home Office,Africa,218.16,104.64
02-10-2013,Consumer,LATAM,122.4,-24.5
11-09-2014,Consumer,EU,336.24,43.68
09-12-2011,Home Office,EU,112.32,17.82
04-12-2014,Consumer,EU,1114.854,-223.026
23-11-2011,Consumer,APAC,250.4046,47.9646
30-11-2013,Consumer,APAC,93.7236,-4.5564
07-11-2014,Corporate,APAC,148.98,65.52
25-11-2013,Consumer,US,88.4,11.492
26-08-2014,Consumer,EMEA,151.98,66.87
07-06-2012,Consumer,LATAM,426.04,174.66
25-02-2012,Home Office,LATAM,131.52,-16.48
10-03-2014,Home Office,LATAM,46.08,16
14-12-2011,Consumer,EU,955.8675,-44.9925
12-12-2013,Home Office,EU,204.984,45.504
09-06-2011,Corporate,US,79.14,36.4044
08-02-2011,Corporate,US,64.96,9.744
02-11-2011,Corporate,Africa,136.68,46.47
24-05-2013,Consumer,LATAM,193.68,96.84
16-04-2014,Consumer,EU,106.56,37.26
25-06-2014,Corporate,EU,58.98,12.36
20-09-2014,Corporate,EU,145.98,68.58
11-07-2013,Consumer,APAC,256.77,69.12
05-04-2011,Home Office,US,55.48,26.6304
22-06-2011,Consumer,US,170.058,-4.8588
04-08-2013,Consumer,US,81.54,38.3238
21-09-2013,Corporate,APAC,58.644,15.624
17-06-2014,Consumer,APAC,460.08,13.8
19-09-2012,Consumer,US,279.86,134.3328
31-03-2014,Corporate,EMEA,308.34,33.9
02-06-2014,Home Office,Africa,163.92,22.92
03-10-2014,Home Office,LATAM,72.54,19.56
11-12-2014,Home Office,EU,241.056,-26.784
07-12-2013,Consumer,EU,173.448,40.458
01-08-2012,Consumer,EU,208.332,32.292
02-05-2011,Consumer,EU,161.94,72.84
07-09-2014,Consumer,APAC,321.03,73.8
02-08-2014,Consumer,US,271.96,16.9975
02-11-2012,Corporate,Africa,80.55,-115.47
22-12-2012,Home Office,Africa,246.78,98.7
08-12-2014,Corporate,LATAM,214.8,88
19-11-2014,Consumer,LATAM,159.408,-47.832
04-11-2013,Consumer,LATAM,222.44,2.2
16-12-2014,Consumer,LATAM,173.16,43.2
03-09-2012,Consumer,EU,145.8,62.64
13-01-2012,Corporate,APAC,240.669,-26.001
14-09-2011,Consumer,US,449.15,8.983
08-10-2014,Corporate,LATAM,174.56,-15.28
28-06-2013,Corporate,EU,194.4,83.52
22-11-2012,Consumer,EU,82.14,40.2
26-07-2014,Home Office,EU,165.42,46.26
24-05-2011,Corporate,APAC,190.512,63.252
25-10-2012,Consumer,US,253.176,-31.647
03-07-2012,Home Office,APAC,126.96,35.52
20-07-2013,Consumer,EU,165.24,59.4
06-09-2012,Consumer,APAC,258.93,-48.39
15-10-2012,Corporate,APAC,623.43,-290.97
19-10-2011,Home Office,APAC,519.3,110.7
25-03-2014,Consumer,US,271.764,60.392
04-05-2013,Consumer,US,224.937,-164.9538
11-10-2011,Consumer,LATAM,242.8,99.5
11-12-2013,Consumer,LATAM,391.86,129.3
10-06-2014,Consumer,EU,138.45,10.95
07-05-2013,Corporate,APAC,89.4906,31.1706
28-03-2014,Consumer,US,206.1,55.647
20-08-2014,Consumer,Africa,321.3,35.34
27-12-2014,Consumer,LATAM,269.088,-130.112
05-12-2011,Consumer,LATAM,125.856,-65.064
04-02-2014,Consumer,LATAM,170.24,53.2
07-06-2013,Consumer,LATAM,153.42,61.32
07-06-2011,Home Office,LATAM,205.524,6.804
02-12-2014,Consumer,EU,330.12,26.37
29-05-2014,Consumer,EU,763.92,84
20-08-2012,Consumer,APAC,726.39,101.64
15-02-2013,Corporate,APAC,108.405,-38.655
26-12-2011,Corporate,EMEA,185.472,-83.478
30-05-2011,Consumer,LATAM,231.936,23.136
30-10-2014,Consumer,EU,279.72,93.12
02-11-2013,Consumer,EU,232.2,23.1
14-08-2014,Consumer,APAC,243.8424,-202.4376
05-09-2012,Consumer,EMEA,130.44,33.84
11-06-2013,Corporate,LATAM,248.64,12.32
10-06-2014,Corporate,EU,336.393,123.273
09-08-2011,Corporate,EU,502.92,165.66
22-01-2011,Corporate,EU,202.2,22.2
28-08-2012,Consumer,EU,492.42,187.08
06-08-2014,Consumer,LATAM,239.28,86.08
20-11-2014,Home Office,LATAM,78.3,13.3
25-11-2014,Consumer,EU,220.56,74.88
09-06-2011,Consumer,APAC,259.146,-28.794
23-12-2011,Consumer,APAC,279.576,-147.444
24-06-2012,Home Office,LATAM,188.192,2.352
22-01-2014,Consumer,EU,259.248,-55.092
07-11-2012,Home Office,EU,124.32,-104.52
25-01-2014,Consumer,APAC,771.39,154.17
03-09-2014,Consumer,APAC,742.59,267.3
15-11-2012,Corporate,US,70.95,20.5755
30-03-2012,Consumer,Africa,49.26,4.92
16-10-2014,Consumer,LATAM,201.14,38.2
03-12-2012,Consumer,LATAM,270.3,13.5
11-08-2011,Consumer,LATAM,303.66,91.08
04-10-2014,Consumer,APAC,180.6,73.92
24-10-2014,Consumer,APAC,169.068,-39.432
02-01-2013,Consumer,APAC,292.8,20.4
03-05-2012,Consumer,US,49.568,17.3488
19-07-2013,Home Office,US,284.08,24.857
30-09-2014,Consumer,EMEA,126.9,7.59
25-06-2014,Home Office,LATAM,175.92,82.68
11-07-2012,Home Office,LATAM,102.088,-53.732
12-11-2014,Consumer,LATAM,163.2,45.6
16-07-2014,Corporate,EMEA,207.33,53.88
07-04-2014,Home Office,EU,175.608,56.568
06-09-2013,Consumer,APAC,175.68,40.32
05-11-2014,Corporate,APAC,548.865,-395.235
22-07-2013,Consumer,APAC,338.04,94.5
08-03-2013,Consumer,Africa,169.95,23.79
11-06-2013,Consumer,Africa,329.4,59.22
07-06-2011,Consumer,EU,145.17,45
19-12-2013,Home Office,EU,95.04,42.24
22-11-2012,Corporate,EU,218.178,-5.142
03-01-2014,Corporate,APAC,216.72,108.24
20-12-2011,Corporate,APAC,273.48,54.66
04-09-2013,Consumer,Africa,389.16,143.94
08-04-2013,Home Office,LATAM,260.064,-130.176
31-12-2012,Home Office,EU,124.29,33.48
09-07-2014,Home Office,APAC,163.35,75
31-08-2014,Consumer,APAC,86.76,22.5
21-10-2011,Home Office,LATAM,140.192,-1.768
29-07-2011,Consumer,EU,164.46,-69.99
19-05-2014,Corporate,APAC,238.32,0
26-10-2011,Consumer,APAC,90.18,-63.18
30-09-2013,Consumer,EMEA,408.42,179.64
12-05-2012,Corporate,LATAM,37.752,-17.648
18-06-2014,Home Office,EU,305.3625,104.0625
14-09-2012,Consumer,EU,247.5,81.6
17-12-2012,Corporate,EU,262.86,47.28
29-11-2011,Corporate,EMEA,164.28,80.4
08-05-2014,Consumer,Africa,383.22,122.58
23-04-2013,Corporate,LATAM,81.2,21.04
28-11-2014,Corporate,EU,136.5,5.4
31-12-2012,Consumer,US,152.688,-26.7204
07-02-2014,Consumer,EMEA,274.68,0
05-11-2011,Corporate,Africa,120.66,41.01
28-12-2011,Home Office,LATAM,73.52,13.2
03-11-2014,Consumer,LATAM,226.4,33.96
08-12-2014,Home Office,LATAM,193.872,48.412
22-01-2014,Consumer,EU,86.4,8.64
12-10-2011,Corporate,EMEA,62.64,-91.92
30-11-2014,Corporate,APAC,227.61,56.7
08-06-2012,Home Office,APAC,283.14,104.76
16-04-2014,Consumer,LATAM,399.52,147.76
05-03-2014,Home Office,EU,145.95,21.84
22-04-2011,Corporate,APAC,98.88,21.72
09-12-2013,Consumer,APAC,229.2,36.66
27-11-2012,Corporate,US,104.97,7.3479
28-03-2013,Consumer,LATAM,292.176,9.696
09-08-2014,Consumer,EU,259.605,-14.445
12-12-2013,Home Office,EU,373.194,66.294
01-12-2014,Home Office,APAC,407.862,83.412
26-08-2014,Consumer,US,192.16,67.256
31-10-2011,Corporate,US,405.64,12.1692
01-10-2014,Consumer,US,164.88,80.7912
15-09-2014,Home Office,US,70.98,3.549
09-12-2014,Corporate,EMEA,243,119.04
26-09-2013,Corporate,EMEA,81.69,4.89
23-08-2011,Consumer,LATAM,199.344,17.424
03-07-2013,Consumer,APAC,105.6,39
08-01-2014,Consumer,APAC,98.8875,-0.0225
04-10-2011,Consumer,US,95.648,31.0856
20-06-2012,Corporate,US,125.976,47.241
26-05-2012,Consumer,Africa,107.1,8.46
08-12-2011,Home Office,LATAM,420.81732,-74.90268
13-12-2012,Consumer,APAC,79.506,13.146
05-08-2011,Corporate,US,135.99,36.7173
30-08-2013,Corporate,LATAM,556.3,139
18-06-2011,Consumer,LATAM,234.2,4.6
21-11-2012,Consumer,LATAM,55.62,17.1
07-01-2013,Consumer,APAC,328.698,-14.622
07-05-2014,Consumer,US,122.12,39.689
08-11-2012,Corporate,EMEA,145.356,-58.164
10-12-2014,Corporate,LATAM,170.92,82.04
16-08-2011,Corporate,EU,268.32,24.12
25-08-2013,Consumer,EU,87.84,32.46
03-07-2013,Corporate,EU,211.293,47.193
22-01-2013,Home Office,US,110.376,-20.2356
23-10-2012,Corporate,LATAM,445.6,160.4
24-12-2013,Corporate,EU,262.956,-27.864
29-10-2014,Consumer,APAC,131.4876,25.1676
05-05-2014,Consumer,APAC,99.954,16.614
25-04-2012,Consumer,US,128.058,-23.7822
14-04-2014,Corporate,EU,58.83,6.45
01-08-2013,Consumer,US,283.14,72.358
02-08-2013,Corporate,EMEA,45.75,21.03
17-06-2013,Home Office,EU,58.05,14.85
03-06-2013,Home Office,EU,258.72,59.43
17-07-2014,Consumer,APAC,78.327,6.957
30-10-2013,Consumer,APAC,104.112,20.772
16-04-2013,Home Office,US,143.7,68.976
22-10-2014,Consumer,US,329.988,-76.9972
12-08-2013,Consumer,Africa,108,9.72
17-12-2013,Corporate,LATAM,173.17296,48.21296
07-06-2013,Consumer,EU,211.89,72.03
08-03-2012,Home Office,APAC,132.288,-104.832
29-05-2013,Corporate,APAC,193.158,52.848
20-05-2012,Consumer,US,163.136,20.392
31-12-2011,Home Office,US,195.64,91.9508
14-11-2013,Home Office,Africa,152.04,27.3
25-02-2011,Home Office,Africa,97.74,34.2
17-06-2011,Corporate,LATAM,131.74,10.5
08-09-2014,Consumer,LATAM,73.152,-1.248
17-04-2014,Consumer,EU,246.3,24.6
15-04-2013,Corporate,EU,286.008,63.888
07-04-2014,Consumer,APAC,247.212,109.872
20-09-2013,Corporate,APAC,108.3393,-5.9607
19-10-2011,Home Office,US,321.552,20.097
02-10-2014,Home Office,EMEA,246.21,93.54
10-12-2014,Corporate,EMEA,301.77,9.03
29-01-2011,Consumer,LATAM,369.468,-591.172
24-12-2012,Corporate,LATAM,116.544,1.904
10-01-2012,Consumer,LATAM,193.18,67.6
23-12-2014,Consumer,EU,192.78,96.3
04-03-2014,Consumer,EU,155.34,4.59
26-08-2013,Consumer,EU,388.62,85.44
01-09-2012,Consumer,APAC,243.54,104.49
08-08-2014,Home Office,APAC,138.693,31.743
08-11-2013,Consumer,LATAM,188.192,2.352
18-05-2012,Consumer,EU,296.55,103.77
30-06-2012,Consumer,EU,241.488,-124.812
13-02-2013,Consumer,Africa,724.8,79.68
20-03-2014,Corporate,EMEA,80.64,3.96
18-11-2013,Consumer,Africa,177.69,58.62
21-09-2012,Consumer,EU,200.16,36
17-06-2011,Corporate,EU,210.24,42
30-07-2013,Consumer,Canada,196.8,31.2
25-03-2013,Consumer,EMEA,51.63,8.76
11-11-2014,Home Office,LATAM,141.4,32.48
12-07-2011,Consumer,EU,191.31,24.78
19-11-2012,Consumer,LATAM,163.968,-38.272
04-01-2012,Consumer,EU,183.6,56.88
27-01-2014,Consumer,APAC,333.48,110.04
09-11-2012,Home Office,Africa,254.94,2.52
19-10-2011,Home Office,LATAM,109.152,-63.768
21-02-2011,Consumer,APAC,183.951,75.591
31-01-2014,Corporate,APAC,89.76,26.88
06-02-2013,Consumer,APAC,170.1168,63.4368
07-03-2014,Consumer,APAC,161.352,-7.368
03-09-2013,Consumer,APAC,249.84,69.84
12-10-2013,Corporate,LATAM,129.12,43.52
11-06-2013,Consumer,EU,126.75,34.2
11-04-2014,Corporate,APAC,138.51,26.28
14-12-2011,Corporate,APAC,254.34,106.65
09-04-2014,Consumer,APAC,262.872,8.712
03-05-2013,Corporate,US,214.7,83.733
20-12-2012,Consumer,Africa,298.62,83.52
06-03-2013,Corporate,EMEA,230.04,9.12
31-10-2013,Consumer,LATAM,164.32,-119.18
30-12-2014,Corporate,LATAM,166.12,44.84
24-06-2014,Consumer,LATAM,127.1,47
27-06-2014,Corporate,EU,186.69,7.35
28-02-2011,Home Office,APAC,119.5425,10.8225
22-08-2014,Home Office,EMEA,97.68,11.7
14-07-2014,Consumer,EU,170.64,20.4
12-01-2011,Home Office,EU,290.1,69.6
19-05-2014,Corporate,APAC,220.644,46.524
24-11-2013,Corporate,US,70.448,12.3284
26-01-2014,Home Office,EMEA,132.48,14.55
05-03-2013,Home Office,LATAM,289.32,81
20-04-2012,Corporate,EU,201.5775,44.9775
29-06-2012,Consumer,Canada,118.44,10.56
04-08-2011,Consumer,EMEA,247.44,76.56
18-09-2012,Home Office,LATAM,456.42948,-184.73052
18-04-2013,Consumer,LATAM,126.88,31.68
15-03-2013,Consumer,US,145.544,16.3737
25-01-2011,Consumer,Africa,147.582,-182.178
05-08-2014,Corporate,Africa,314.22,3.12
12-05-2012,Consumer,EU,170.04,27.12
17-08-2013,Corporate,EU,111.72,45.72
05-12-2014,Corporate,EU,147.63,72.24
21-08-2014,Corporate,APAC,129.1224,-47.7576
05-09-2011,Consumer,APAC,264.9942,-17.1258
29-06-2012,Consumer,APAC,146.88,23.49
17-01-2013,Home Office,US,371.97,66.9546
28-01-2012,Consumer,Africa,75.96,6
10-10-2012,Consumer,Africa,297.09,23.76
07-10-2014,Corporate,LATAM,110.12,7.68
21-07-2011,Corporate,LATAM,146.064,-68.176
30-04-2014,Consumer,EU,148.014,54.234
31-01-2013,Consumer,EU,149.526,4.956
27-08-2014,Consumer,APAC,184.0902,-159.8898
15-08-2013,Corporate,LATAM,145.728,5.408
08-08-2013,Consumer,LATAM,84.96,-5.4
05-11-2014,Consumer,EU,201.96,82.98
31-07-2013,Consumer,EU,487.2285,51.5385
15-12-2014,Consumer,EU,48.789,5.949
04-10-2013,Home Office,APAC,90.96,19.98
06-12-2014,Consumer,US,92.94,41.823
07-07-2011,Consumer,US,172.186,-46.7362
29-10-2012,Corporate,US,210.84,103.3116
12-05-2011,Corporate,Africa,174.66,52.38
03-12-2012,Consumer,LATAM,44.1,11.88
05-10-2013,Consumer,LATAM,321.636,-176.904
29-09-2012,Corporate,EU,72,-102.6
03-07-2013,Corporate,US,195.184,19.5184
03-09-2014,Corporate,EMEA,193.8,48.36
04-12-2014,Consumer,Africa,138.48,5.52
03-06-2013,Corporate,LATAM,132.336,-39.744
19-10-2014,Consumer,EU,174.42,20.34
12-12-2013,Corporate,US,302.376,22.6782
24-04-2013,Consumer,LATAM,124.32,-76.68
06-09-2011,Corporate,EU,319.842,81.702
06-10-2014,Consumer,APAC,136.404,24.174
09-08-2013,Consumer,US,53.952,17.5344
12-02-2011,Consumer,US,332.94,53.2704
14-05-2012,Home Office,Africa,187.92,71.28
17-01-2013,Corporate,LATAM,95.712,-22.368
22-06-2011,Home Office,LATAM,182.214,-267.306
15-05-2014,Corporate,LATAM,120.288,-51.352
05-07-2011,Consumer,LATAM,324.06,32.4
17-12-2012,Consumer,EU,56.448,-0.972
29-08-2013,Home Office,APAC,125.4045,-25.1055
12-08-2013,Consumer,APAC,173.46,48.51
16-02-2013,Consumer,APAC,211.68,86.76
25-11-2013,Consumer,US,94.992,-2.3748
23-08-2011,Consumer,US,223.056,69.705
28-11-2014,Consumer,LATAM,184.76,-175.54
23-08-2013,Consumer,EU,83.4,31.65
28-02-2014,Consumer,EU,92.556,-1.044
24-06-2013,Corporate,EU,269.22,126.48
12-02-2013,Consumer,APAC,241.65,21.69
21-12-2014,Corporate,US,279.9,137.151
08-01-2013,Corporate,EMEA,97.2,41.76
23-07-2013,Consumer,Africa,235.32,89.4
26-08-2013,Consumer,LATAM,250.72,4.96
02-11-2013,Home Office,EU,158.58,20.58
10-02-2014,Corporate,EU,79.29,32.49
20-08-2013,Consumer,EU,245.052,92.532
20-04-2013,Home Office,EU,166.68,8.28
13-12-2011,Consumer,APAC,72.09,-4.86
31-05-2014,Home Office,US,156.792,17.6391
06-05-2014,Corporate,EMEA,228.36,-137.04
06-09-2012,Consumer,LATAM,238.448,53.648
02-04-2011,Home Office,LATAM,153.52452,-162.79548
30-08-2013,Consumer,EU,373.896,41.526
08-06-2012,Consumer,EU,148.5,48.96
30-07-2012,Corporate,EU,238.464,2.604
19-06-2014,Home Office,EU,492.12,19.68
05-04-2013,Consumer,Africa,52.92,0
10-06-2013,Consumer,Africa,258.96,121.71
30-10-2013,Consumer,LATAM,513.45104,65.85104
07-10-2013,Consumer,LATAM,688.73976,12.41976
04-09-2012,Corporate,EU,228.6,15.84
17-10-2014,Corporate,APAC,287.1,129.15
30-11-2013,Consumer,APAC,254.16,50.76
17-09-2011,Consumer,US,182.94,85.9818
07-10-2013,Consumer,Africa,98.04,39.12
03-09-2014,Consumer,LATAM,102.84,-3.46
18-11-2013,Corporate,LATAM,165.9,19.9
07-05-2014,Corporate,LATAM,297.84,113.16
15-04-2011,Consumer,APAC,261.24,101.88
29-05-2012,Corporate,LATAM,191.88,69
06-07-2013,Consumer,LATAM,416.64,191.52
10-08-2012,Consumer,APAC,192.1284,4.5684
28-11-2011,Consumer,APAC,191.28,34.32
12-06-2013,Consumer,APAC,123.543,-84.057
14-08-2014,Home Office,APAC,124.92,48.6
26-11-2014,Corporate,APAC,338.7,148.98
27-12-2013,Corporate,US,212.94,25.5528
13-03-2013,Corporate,US,676.55,6.7655
08-09-2014,Corporate,LATAM,310.24,12.32
07-10-2014,Home Office,LATAM,333.66,3.3
06-01-2014,Consumer,EU,148.014,54.234
05-01-2012,Consumer,EU,373.248,-143.082
23-08-2011,Consumer,EU,261.78,-204.24
26-12-2014,Consumer,APAC,178.884,-98.406
17-10-2012,Consumer,US,77.88,3.894
03-02-2014,Corporate,US,210.58,12.6348
30-06-2014,Home Office,APAC,105.84,43.38
06-12-2014,Corporate,EMEA,134.16,12.06
23-11-2014,Corporate,EU,497.64,79.56
19-04-2011,Consumer,APAC,132.03,54.09
24-11-2011,Corporate,US,197.58,53.3466
23-09-2013,Home Office,LATAM,85.92,36.88
09-11-2013,Home Office,LATAM,94.86,-3.24
12-11-2013,Consumer,EU,357.102,154.722
15-10-2014,Consumer,EU,88.44,15.84
10-02-2014,Consumer,EU,160.992,-229.488
21-01-2011,Consumer,EU,495.42,232.8
27-05-2013,Home Office,APAC,101.4,15.12
29-10-2012,Corporate,APAC,254.85,30.45
24-11-2011,Consumer,US,120.712,-18.1068
08-07-2014,Corporate,US,252,93.24
19-10-2013,Consumer,US,307.92,-34.641
16-12-2014,Consumer,US,196.776,14.7582
09-03-2012,Consumer,Africa,197.94,96.99
16-12-2014,Corporate,EU,260.793,109.863
16-05-2013,Consumer,EU,96.78,0
23-06-2012,Consumer,EU,190.269,14.769
11-09-2014,Corporate,APAC,172.08,27.48
10-12-2013,Consumer,APAC,273.915,-241.065
06-01-2014,Corporate,APAC,418.7682,90.8082
26-12-2011,Consumer,US,191.88,19.188
06-05-2011,Home Office,EMEA,435.99,178.74
12-03-2014,Consumer,Africa,279.72,81
04-09-2012,Consumer,LATAM,274.32,79.5
28-08-2012,Home Office,APAC,136.701,37.881
08-08-2011,Consumer,US,155.456,-7.7728
05-04-2013,Home Office,LATAM,272.28,114.24
22-07-2014,Consumer,US,71.928,6.2937
12-09-2014,Corporate,Africa,228.24,47.76
09-07-2014,Consumer,Africa,263.31,5.25
10-11-2011,Home Office,LATAM,318.2,15.9
23-12-2013,Home Office,EU,154.98,54.18
23-10-2012,Consumer,US,148.32,63.7776
02-01-2012,Corporate,Africa,293.88,73.44
27-12-2011,Consumer,EMEA,52.98,0.51
07-09-2011,Home Office,EMEA,711.84,177.96
21-06-2012,Home Office,EU,212.22,14.76
21-02-2012,Consumer,EU,157.464,59.454
14-08-2013,Consumer,EU,73.44,34.29
13-08-2012,Consumer,EU,86.4,38.88
29-03-2012,Consumer,EU,160.416,-196.524
21-08-2012,Corporate,APAC,171.99,6.84
25-08-2012,Home Office,APAC,70.308,1.428
29-03-2012,Consumer,APAC,55.8,-42.48
03-09-2014,Consumer,Africa,207.36,57.96
28-11-2014,Home Office,EMEA,195.84,70.44
19-06-2012,Consumer,EU,138.105,-12.345
23-09-2011,Consumer,EU,71.118,31.608
06-09-2011,Home Office,EU,193.41,28.98
12-12-2013,Consumer,LATAM,119.52,-51.84
27-08-2014,Corporate,EU,154.413,22.113
10-08-2012,Consumer,EU,244.35,70.8
18-01-2011,Corporate,EU,108.24,33.36
12-12-2013,Corporate,US,316,31.6
30-12-2014,Corporate,US,209.7,100.656
03-08-2011,Consumer,EMEA,262.86,47.28
07-03-2014,Consumer,LATAM,110.48,22.08
24-07-2013,Consumer,LATAM,272.16,122.36
15-04-2013,Corporate,Africa,89.127,-184.203
17-10-2012,Corporate,LATAM,140.664,-103.176
19-09-2013,Corporate,Africa,244.74,70.92
27-06-2011,Home Office,Africa,131.64,52.62
27-12-2014,Corporate,EU,177.3,0
29-05-2013,Consumer,US,131.6,7.896
20-05-2013,Corporate,LATAM,284.37012,22.17012
10-09-2014,Consumer,EU,55.296,-25.824
20-10-2012,Consumer,EU,773.865,-742.995
19-06-2012,Consumer,EU,153.09,64.26
07-12-2012,Consumer,US,283.92,70.98
11-04-2011,Consumer,US,217.44,91.3248
23-01-2014,Consumer,LATAM,227.1,111.2
07-08-2013,Consumer,EU,162.54,81.18
06-12-2012,Consumer,APAC,182.898,69.078
23-12-2011,Corporate,APAC,339.6,3.36
03-01-2013,Corporate,US,180.96,13.572
07-11-2012,Consumer,US,287.91,33.5895
17-03-2011,Corporate,EMEA,73.2,30.72
28-10-2014,Home Office,LATAM,60.24,18.04
07-09-2012,Consumer,EU,87.12,31.32
17-12-2011,Consumer,EU,799.83,167.94
17-03-2014,Corporate,APAC,169.4445,18.3645
28-04-2014,Consumer,US,123.92,33.4584
18-03-2014,Corporate,LATAM,189.44,75.76
13-09-2013,Consumer,APAC,181.44,24
14-08-2014,Corporate,APAC,124.7424,-44.4576
10-03-2014,Consumer,APAC,125.685,1.335
16-07-2014,Corporate,EMEA,95.1,12.36
14-09-2011,Corporate,LATAM,198.432,9.912
31-10-2013,Corporate,APAC,215.856,24.276
28-11-2013,Consumer,EMEA,128.88,9
13-11-2013,Corporate,Africa,196.92,78.72
26-12-2014,Consumer,EMEA,1248.912,-1779.768
06-05-2011,Corporate,LATAM,47.6,9.04
25-07-2014,Consumer,LATAM,179.442,-394.818
21-08-2013,Home Office,EU,227.853,65.763
01-08-2012,Consumer,EU,153.81,53.82
29-06-2011,Consumer,APAC,110.5062,-1.3338
31-05-2011,Corporate,LATAM,635.6262,266.1262
